"﻿VIODESCRIPTION",LOCATIONDESC1,ISSUEDATE,ISSUETIME,ObjectId,lat,lon
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6900 AIRPORT RD,1/16/2020,14:20,6853,43.7012845,-79.6389232
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 1066 FERGUS AVE,1/16/2020,3:55,6854,43.58410695,-79.5545076
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,9:32,6855,43.5927596,-79.64343657271567
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,2605 WOODCHESTER DR,1/16/2020,4:50,6856,43.525372,-79.674297
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 80 ABSOLUTE AVE,1/16/2020,12:33,6857,43.59561175,-79.63476189033722
PARKING ON A DESIGNATED FIRE ROUTE,7102-7258 TRIUMPH LANE,1/16/2020,14:20,6858,,
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,STAVEBANK RD N,1/16/2020,19:26,6859,,
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,ZENITH CRT,1/16/2020,3:57,6860,,
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 80 ABSOLUTE AVE,1/16/2020,12:35,6861,43.59561175,-79.63476189033722
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 3489 WARLEY CRT,1/16/2020,4:51,6862,43.579576,-79.639512
PARKING ON A DESIGNATED FIRE ROUTE,7102-7258 TRIUMPH LANE,1/16/2020,14:20,6863,,
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR86 CHALFIELD LANE,1/16/2020,15:58,6864,43.6035609,-79.6386464
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 52 LAKESHORE RD E,1/16/2020,19:29,6865,43.5524108,-79.5850553
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 1025/35 FERGUS AVE,1/16/2020,3:58,6866,43.5836565,-79.5536493
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3359 MISSISSAUGA RD,1/16/2020,12:36,6867,43.5476,-79.6667849
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 120 EAGLEWOOD BLVD,1/16/2020,4:57,6868,43.5612782821637,-79.5835843921972
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,2300 CONFEDERATION PKWY,1/16/2020,14:20,6869,43.57215795,-79.61253127988101
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 201 QUEEN ST S,1/16/2020,15:58,6870,43.581462336363636,-79.7131937090909
PARKING VEHICLE IN PROHIBITED AREA,NR28 PINE AVE N,1/16/2020,9:33,6871,43.54389366666667,-79.59495373333333
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR52 LAKESHORE RD E,1/16/2020,19:30,6872,43.5599249,-79.5767779
PARKING ON A DESIGNATED FIRE ROUTE,NR 80 ABSOLUTE AVE,1/16/2020,12:37,6873,43.59561175,-79.63476189033722
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 3390 ANGEL PASS DR,1/16/2020,3:58,6874,43.537972714285715,-79.71973042857142
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3359 MISSISSAUGA RD,1/16/2020,12:38,6875,43.5476,-79.6667849
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 137 EAGLEWOOD BLVD,1/16/2020,5:00,6876,43.56175434651594,-79.58336622384503
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 52 LAKESHORE RD E,1/16/2020,19:30,6877,43.5524108,-79.5850553
PARKING VEHICLE IN PROHIBITED AREA,NR1197 WEST SHORE DR,1/16/2020,14:21,6878,43.5763564,-79.5684229
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,9:35,6879,43.5927596,-79.64343657271567
PARKING ON A DESIGNATED FIRE ROUTE,NR 60 ABSOLUTE AVE,1/16/2020,16:02,6880,43.5944133,-79.6351262
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE NOT WITHIN TH,NR72 LAKESHORE RD E,1/16/2020,19:32,6881,43.5599249,-79.5767779
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 254 EAGLEWOOD BLVD,1/16/2020,5:02,6882,43.564228125,-79.58035187499999
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE NOT WITHIN TH,NR 80 ABSOLUTE AVE,1/16/2020,12:53,6883,43.59561175,-79.63476189033722
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,9:36,6884,43.5927596,-79.64343657271567
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 1025/35 FERGUS AVE,1/16/2020,4:00,6885,43.5836565,-79.5536493
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,2550-2560 EGLINTON AVE W,1/16/2020,16:03,6886,,
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,2300 CONFEDERATION PKWY,1/16/2020,14:22,6887,43.57215795,-79.61253127988101
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 52 LAKESHORE RD E,1/16/2020,19:32,6888,43.5524108,-79.5850553
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 254 EAGLEWOOD BLVD,1/16/2020,5:03,6889,43.564228125,-79.58035187499999
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6550 GLEN ERIN DR,1/16/2020,13:02,6890,43.5824168,-79.7538689
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,9:37,6891,43.5927596,-79.64343657271567
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 1025/35 FERGUS AVE,1/16/2020,4:01,6892,43.5836565,-79.5536493
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE NOT WITHIN TH,NR 380 PRINCESS ROYAL DR,1/16/2020,16:03,6893,43.5872044,-79.6471862
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,2600 SKYMARK AVE,1/16/2020,14:23,6894,43.6576843,-79.59839961816397
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE NOT WITHIN TH,NR72 LAKESHORE RD E,1/16/2020,19:34,6895,43.5599249,-79.5767779
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 254 EAGLEWOOD BLVD,1/16/2020,5:04,6896,43.564228125,-79.58035187499999
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6550 GLEN ERIN DR,1/16/2020,13:05,6897,43.5824168,-79.7538689
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,9:38,6898,43.5927596,-79.64343657271567
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR6932 YARROW AVE,1/16/2020,4:01,6899,43.5742863,-79.7821112
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,2550-2560 EGLINTON AVE W,1/16/2020,16:06,6900,,
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6900 AIRPORT RD,1/16/2020,14:25,6901,43.7012845,-79.6389232
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,ELIZABETH ST N,1/16/2020,19:36,6902,,
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,90 BURNHAMTHORPE RD W,1/16/2020,7:51,6903,43.5913021,-79.6367678
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6550 GLEN ERIN DR,1/16/2020,13:08,6904,43.5824168,-79.7538689
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,9:40,6905,43.5927596,-79.64343657271567
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 3183 ANGEL PASS DR,1/16/2020,4:01,6906,43.54183666666667,-79.71551066666667
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR7290 COLLETT RD,1/16/2020,4:02,6907,43.7091941,-79.6484582
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR6928 YARROW AVE,1/16/2020,4:02,6908,43.5742863,-79.7821112
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 3183 ANGEL PASS DR,1/16/2020,4:02,6909,43.54183666666667,-79.71551066666667
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR7290 COLLETT RD,1/16/2020,4:02,6910,43.7091941,-79.6484582
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 3154 ANGEL PASS DR,1/16/2020,4:03,6911,43.542115736570466,-79.7148682568473
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP6834 YARROW AVE,1/16/2020,4:04,6912,43.5735458,-79.7803208
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,4185-4205 SHIPP DR,1/16/2020,4:08,6913,,
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 4841 AUCKLAND AVE,1/16/2020,4:08,6914,43.54002932701843,-79.72054902139224
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 4841 AUCKLAND AVE,1/16/2020,4:09,6915,43.54002932701843,-79.72054902139224
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 3436 COVENT CRES,1/16/2020,4:12,6916,43.53692012663649,-79.72320030457226
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 3449 COVENT CRES,1/16/2020,4:14,6917,43.537431562866736,-79.72274186711223
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 1150 PARKWEST PL,1/16/2020,4:14,6918,43.574589,-79.570018
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 1150 PARKWEST PL,1/16/2020,4:16,6919,43.574589,-79.570018
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 4919 SEBASTIAN DR,1/16/2020,4:17,6920,43.54018175,-79.724005
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 1140 PARKWEST PL,1/16/2020,4:18,6921,43.573732,-79.568773
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR2500 COBBINSHAW CIR,1/16/2020,4:18,6922,43.5821735,-79.7413505
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,75 EGLINTON AVE W,1/16/2020,4:21,6923,43.60608965,-79.65481509097131
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 4861 HALF MOON GROV,1/16/2020,4:21,6924,,
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 1017 SENECA AVE,1/16/2020,4:22,6925,43.56324805,-79.57450741071708
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 1017 SENECA AVE,1/16/2020,4:23,6926,43.56324805,-79.57450741071708
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 4855 HALF MOON GROV,1/16/2020,4:23,6927,,
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,5025 FOUR SPRINGS AVE,1/16/2020,4:25,6928,,
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 1061 SENECA AVE,1/16/2020,4:25,6929,43.56367565,-79.57580925271459
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,5025 FOUR SPRINGS AVE,1/16/2020,4:26,6930,,
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 1061 SENECA AVE,1/16/2020,4:26,6931,43.56367565,-79.57580925271459
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 4906 MARBLE ARCH MEWS,1/16/2020,4:27,6932,43.545953,-79.718115
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,5025 FOUR SPRINGS AVE,1/16/2020,4:28,6933,,
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 1051 SENECA AVE,1/16/2020,4:28,6934,43.563534,-79.57517232709529
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 1051 SENECA AVE,1/16/2020,4:29,6935,43.563534,-79.57517232709529
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 1051 SENECA AVE,1/16/2020,4:31,6936,43.563534,-79.57517232709529
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 1051 SENECA AVE,1/16/2020,4:32,6937,43.563534,-79.57517232709529
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 7 BRANT AVE,1/16/2020,4:36,6938,43.56024008333333,-79.57714715
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,25 TRAILWOOD DR,1/16/2020,4:37,6939,43.613212250000004,-79.66071220111589
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 12 BRANT AVE,1/16/2020,4:38,6940,43.56020921,-79.57748756
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 20 BRANT AVE,1/16/2020,4:39,6941,43.56053229,-79.57806324
PARKING VEHICLE ON UNTRAVELLED PORTION OF HIGHWAY,NR 954 DEER RUN,1/16/2020,4:39,6942,43.573123177963126,-79.66275340559852
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 20 BRANT AVE,1/16/2020,4:40,6943,43.56053229,-79.57806324
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,25 TRAILWOOD DR,1/16/2020,4:41,6944,43.613212250000004,-79.66071220111589
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,25 TRAILWOOD DR,1/16/2020,4:42,6945,43.613212250000004,-79.66071220111589
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,SOUTH SIDE FOREST AVE WEST OF OAKWOOD AVE N,1/16/2020,4:44,6946,,
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,SOUTH SIDE FOREST AVE WEST OF OAKWOOD AVE N,1/16/2020,4:44,6947,,
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,2605 WOODCHESTER DR,1/16/2020,4:45,6948,43.525372,-79.674297
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,ELIZABETH ST N,1/16/2020,19:36,6949,,
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1 HURONTARIO ST,1/16/2020,7:53,6950,43.5559749,-79.58191282878359
PARKING VEHICLE ON PROPERTY OWNED OR OCCUPIED BY THE CITY WITHOUT CONSENT OF THE,1695 DUNDAS ST W,1/16/2020,16:06,6951,43.5540487,-79.6465982
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,9:41,6952,43.5927596,-79.64343657271567
PARKING VEHICLE LONGER THAN FIVE HOURS,OPP 729 THIRD ST,1/16/2020,14:26,6953,43.57246355,-79.56826410242434
PARKING VEHICLE IN PROHIBITED AREA,ELIZABETH ST N,1/16/2020,19:37,6954,,
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,SUSSEX GATE,1/16/2020,7:55,6955,,
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,9:42,6956,43.5927596,-79.64343657271567
STOPPING VEHICLE ON SIDEWALK,3199 MORNINGSTAR DR,1/16/2020,14:26,6957,,
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,OPP 330 PRINCESS ROYAL DR,1/16/2020,16:07,6958,43.58764,-79.6466517
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE NOT WITHIN TH,ELIZABETH ST N,1/16/2020,19:38,6959,,
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6880 FINANCIAL DR,1/16/2020,13:08,6960,43.6088542,-79.7453951
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,OPP 4141 LIVING ARTS DR,1/16/2020,16:10,6961,43.58963655,-79.64594393462504
PARKING ON A DESIGNATED FIRE ROUTE,675 HUNTINGTON RIDGE DR,1/16/2020,8:01,6962,43.590415,-79.666217
PARKING ON A DESIGNATED FIRE ROUTE,NR 80 ABSOLUTE AVE,1/16/2020,9:45,6963,43.59561175,-79.63476189033722
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6880 FINANCIAL DR,1/16/2020,13:10,6964,43.6088542,-79.7453951
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,ELIZABETH ST N,1/16/2020,19:39,6965,,
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,2550-2560 EGLINTON AVE W,1/16/2020,16:10,6966,,
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6900 AIRPORT RD,1/16/2020,14:27,6967,43.7012845,-79.6389232
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,430 COURTNEY PARK DR,1/16/2020,8:02,6968,,
PARKING VEHICLE FACING WRONG DIRECTION,NR 3959 MANATEE WAY,1/16/2020,9:47,6969,43.55374875238095,-79.75699192380952
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6880 FINANCIAL DR,1/16/2020,13:12,6970,43.6088542,-79.7453951
PARKING HEAVY VEHICLE LONGER THAN FIVE HOURS,MARCOVE RD,1/16/2020,19:42,6971,43.5530255,-79.7526909
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,OPP 4141 LIVING ARTS DR,1/16/2020,16:11,6972,43.58963655,-79.64594393462504
PARKING VEHICLE LONGER THAN FIVE HOURS,OPP 749 THIRD ST,1/16/2020,14:28,6973,43.57291142857143,-79.56738628571428
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR4011 BRICKSTONE MEWS,1/16/2020,8:03,6974,43.586561,-79.6483722
PARKING ON A DESIGNATED FIRE ROUTE,NR 60 ABSOLUTE AVE,1/16/2020,9:48,6975,43.5944133,-79.6351262
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6880 FINANCIAL DR,1/16/2020,13:14,6976,43.6088542,-79.7453951
PARKING VEHICLE IN PROHIBITED AREA,ELIZABETH ST N,1/16/2020,19:42,6977,,
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR94 LAKESHORE RD E,1/16/2020,19:44,6978,43.5697302,-79.566413
PARKING HEAVY VEHICLE LONGER THAN FIVE HOURS,MARCOVE RD,1/16/2020,19:45,6979,43.5530255,-79.7526909
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 102 LAKESHORE RD E,1/16/2020,19:46,6980,43.553554399999996,-79.58379115
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 102 LAKESHORE RD E,1/16/2020,19:47,6981,43.553554399999996,-79.58379115
PARKING VEHICLE IN PROHIBITED AREA,NR 1 ELIZABETH ST S,1/16/2020,19:50,6982,43.5527229,-79.5835308
PARKING ON A DESIGNATED FIRE ROUTE,6608 DIXIE RD,1/16/2020,19:54,6983,43.6665755,-79.66481584706
PARKING ON A DESIGNATED FIRE ROUTE,1146 WESTPORT CRES,1/16/2020,20:01,6984,43.6523171,-79.6589247
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 4011 BRICKSTONE MEWS,1/16/2020,20:02,6985,43.5854498,-79.6469177
PARKING VEHICLE IN PROHIBITED AREA,NR 4099 BRICKSTONE MEWS,1/16/2020,20:07,6986,43.5864745,-79.6479482
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,OPP 530 ARBUTUS WAY,1/16/2020,20:10,6987,43.586602,-79.6483869
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 4076 CONFEDERATION PKWY,1/16/2020,20:13,6988,43.5864236,-79.6472679
PARKING VEHICLE LONGER THAN FIVE HOURS,NR 102 FOLKWAY DR,1/16/2020,20:13,6989,43.5467088,-79.6997284
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 4070 CONFEDERATION PKWY,1/16/2020,20:15,6990,43.58649647826087,-79.64688165217392
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE NOT WITHIN TH,NR 4070 CONFEDERATION PKWY,1/16/2020,20:16,6991,43.58649647826087,-79.64688165217392
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,PEARL ST,1/16/2020,20:20,6992,,
PARKING VEHICLE ON PROPERTY OWNED OR OCCUPIED BY THE CITY WITHOUT CONSENT OF THE,9 ON PEARL ST(NORTH BLOCK),1/16/2020,20:20,6993,,
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR236 QUEEN ST S,1/16/2020,20:23,6994,43.58639771428572,-79.72037037142857
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,OPP 350 BURNHAMTHORPE RD W,1/16/2020,20:23,6995,43.58534,-79.644694
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3420 MORNINGSTAR DR,1/16/2020,20:23,6996,,
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,OPP200 QUEEN ST S,1/16/2020,20:35,6997,43.5810437,-79.7128595
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR194 QUEEN ST S,1/16/2020,20:36,6998,43.5810437,-79.7128595
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR194 QUEEN ST S,1/16/2020,20:37,6999,43.5810437,-79.7128595
PARKING ON A DESIGNATED FIRE ROUTE,5890-5910 DIXIE RD,1/16/2020,20:41,7000,,
PARKING ON A DESIGNATED FIRE ROUTE,5890-5910 DIXIE RD,1/16/2020,20:42,7001,,
PARKING ON A DESIGNATED FIRE ROUTE,5890-5910 DIXIE RD,1/16/2020,20:46,7002,,
PARKING ON A DESIGNATED FIRE ROUTE,5890-5910 DIXIE RD,1/16/2020,20:49,7003,,
STOPPING VEHICLE ON SIDEWALK,NR4788 YORKSHIRE AVE,1/16/2020,21:39,7004,43.6077021,-79.6447348
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR155-175 FORUM DRIVE,1/16/2020,21:50,7005,,
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR516 CURRAN PL,1/16/2020,22:04,7006,43.586033,-79.646378
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR516 CURRAN PL,1/16/2020,22:05,7007,43.586033,-79.646378
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR4099 BRICKSTONE MEWS,1/16/2020,22:07,7008,43.586561,-79.6483722
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR4036 CONFEDERATION PKWY,1/16/2020,22:12,7009,43.5836562,-79.6365503
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR4036 CONFEDERATION PKWY,1/16/2020,22:13,7010,43.5836562,-79.6365503
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,BURNHAMTHORPE RD W,1/16/2020,22:15,7011,,
STOPPING VEHICLE IN A PROHIBITED AREA,NR516 CURRAN PL,1/16/2020,22:17,7012,43.586033,-79.646378
PARKING VEHICLE LONGER THAN FIVE HOURS,NR3012 VICTORY CR,1/16/2020,14:31,7013,43.7090363,-79.6404683
